sim_time, unit_box_Custom?world_angular_velocity/z
4.298, 4.29201e-19
4.299, 4.29497e-19
4.3, 4.29292e-19
4.301, 4.29217e-19
4.302, 4.29575e-19
4.303, 4.29595e-19
4.304, 4.29551e-19
4.305, 4.29611e-19
4.306, 4.29167e-19
4.307, 4.29595e-19
4.308, 4.29248e-19
4.309, 4.2939e-19
4.31, 4.29369e-19
4.311, 4.2908e-19
4.312, 4.29561e-19
4.313, 4.29632e-19
4.314, 4.29407e-19
4.315, 4.29439e-19
4.316, 4.29524e-19
4.317, 4.29138e-19
4.318, 4.2956e-19
4.319, 4.29381e-19
4.32, 4.29632e-19
4.321, 4.29504e-19
4.322, 4.29445e-19
4.323, 4.29427e-19
4.324, 4.29595e-19
4.325, 4.2926e-19
4.326, 4.2932e-19
4.327, 4.29347e-19
4.328, 4.29473e-19
4.329, 4.29658e-19
4.33, 4.29354e-19
4.331, 4.29321e-19
4.332, 4.29402e-19
4.333, 4.29155e-19
4.334, 4.29595e-19
4.335, 4.29678e-19
4.336, 4.29757e-19
4.337, 4.29292e-19
4.338, 4.29335e-19
4.339, 4.29286e-19
4.34, 4.29464e-19
4.341, 4.29785e-19
